Archivo,Integrado_OD,Dosis,Error
OD_Radicromic_B_vs_ref.txt,3.094574999999994,2.0229703164537827,0.08947114588089759
OD_Radicromic_C_vs_ref.txt,8.103719999999988,5.45100907516218,0.0974196693734366
OD_Radicromic_D_vs_ref.txt,12.762524999999982,8.639290530233747,0.10984080383223488
OD_Radicromic_E_vs_ref.txt,19.188644999999976,13.03704472343662,0.13229679737292754
OD_Radicromic_F_vs_ref.txt,29.598749999999967,20.16126321226537,0.1759330072386605
