Wavelength	OD
597.610000 0.879137
598.380000 0.888760
599.140000 0.884602
599.900000 0.890949
600.670000 0.879660
601.430000 0.883780
602.190000 0.889150
602.950000 0.897771
603.720000 0.892217
604.480000 0.904221
605.240000 0.908626
606.010000 0.877861
606.770000 0.850593
607.530000 0.832903
608.290000 0.817253
609.060000 0.810020
609.820000 0.819823
610.580000 0.839586
611.340000 0.833986
612.110000 0.857919
612.870000 0.842543
613.630000 0.847642
614.390000 0.839364
615.150000 0.870567
615.920000 0.852954
616.680000 0.872958
617.440000 0.860411
618.200000 0.868011
618.960000 0.850007
619.720000 0.861290
620.480000 0.855453
621.250000 0.871355
622.010000 0.868883
622.770000 0.880429
623.530000 0.856815
624.290000 0.850214
625.050000 0.849763
625.810000 0.850688
626.570000 0.841255
627.330000 0.843306
628.090000 0.808727
628.850000 0.781489
629.610000 0.770242
630.370000 0.773942
631.140000 0.755319
631.900000 0.777752
632.660000 0.769918
633.420000 0.769713
634.180000 0.755611
634.940000 0.773106
635.700000 0.773346
636.460000 0.797754
637.210000 0.793171
637.970000 0.755935
638.730000 0.759063
639.490000 0.763566
640.250000 0.766581
641.010000 0.777110
641.770000 0.835948
642.530000 0.859282
643.290000 0.876411
644.050000 0.909443
644.810000 0.916968
645.570000 0.921247
646.330000 0.926385
647.080000 0.935988
647.840000 0.927353
648.600000 0.944351
649.360000 0.951493
650.120000 0.955879
650.880000 0.922751
651.630000 0.909348
652.390000 0.885140
653.150000 0.897047
653.910000 0.889377
654.670000 0.918618
655.420000 0.927731
656.180000 0.933410
656.940000 0.897810
657.700000 0.885973
658.460000 0.870471
659.210000 0.858514
659.970000 0.832162
660.730000 0.823514
661.490000 0.792733
662.240000 0.728837
663.000000 0.705462
663.760000 0.690915
664.510000 0.665410
665.270000 0.641023
666.030000 0.641681
666.780000 0.613904
667.540000 0.588545
668.300000 0.563947
669.050000 0.543717
669.810000 0.522423
670.570000 0.499572
671.320000 0.478815
672.080000 0.461060
672.840000 0.443867
673.590000 0.425879
674.350000 0.412169
675.100000 0.394799
675.860000 0.378770
676.620000 0.356221
677.370000 0.338732
678.130000 0.326193
678.880000 0.316452
679.640000 0.305031
680.390000 0.294446
681.150000 0.287914
681.900000 0.273799
682.660000 0.263598
683.410000 0.253496
684.170000 0.247725
684.920000 0.237948
685.680000 0.232100
686.430000 0.223447
687.190000 0.216984
687.940000 0.210637
688.700000 0.203942
689.450000 0.197000
690.210000 0.191221
690.960000 0.184769
691.720000 0.178326
692.470000 0.172789
693.220000 0.166873
693.980000 0.160876
694.730000 0.154711
695.490000 0.148322
696.240000 0.143622
696.990000 0.139739
697.750000 0.135545
698.500000 0.132859
699.250000 0.131076
700.010000 0.127489
700.760000 0.124030
701.510000 0.121129
702.270000 0.116927
703.020000 0.112916
703.770000 0.108018
704.530000 0.104598
705.280000 0.101262
706.030000 0.097785
706.790000 0.094845
707.540000 0.093394
708.290000 0.090885
709.040000 0.088141
709.800000 0.086685
710.550000 0.085503
711.300000 0.082763
712.050000 0.080186
712.800000 0.077401
713.560000 0.075123
714.310000 0.071391
715.060000 0.070008
715.810000 0.068671
716.560000 0.067932
717.320000 0.066551
718.070000 0.065243
718.820000 0.064411
719.570000 0.062961
720.320000 0.061468
721.070000 0.060113
721.830000 0.059587
722.580000 0.056875
723.330000 0.055649
724.080000 0.054504
724.830000 0.053238
725.580000 0.052224
726.330000 0.051808
727.080000 0.050747
727.830000 0.049700
728.580000 0.048840
729.330000 0.047629
730.080000 0.046901
730.830000 0.046288
731.580000 0.045440
732.340000 0.045311
733.090000 0.045142
733.840000 0.042139
734.590000 0.041728
735.340000 0.041336
736.090000 0.039607
736.830000 0.038737
737.580000 0.040301
738.330000 0.039471
739.080000 0.039168
739.830000 0.038574
740.580000 0.038203
741.330000 0.037665
742.080000 0.037178
742.830000 0.036458
743.580000 0.036207
744.330000 0.035334
745.080000 0.034993
745.830000 0.034398
746.570000 0.033947
747.320000 0.034348
748.070000 0.033898
748.820000 0.033108
749.570000 0.033355
750.320000 0.032718
751.070000 0.029368
751.810000 0.029328
752.560000 0.029536
753.310000 0.028237
754.060000 0.028138
754.810000 0.030714
755.550000 0.030175
756.300000 0.029910
757.050000 0.030209
757.800000 0.030171
758.550000 0.028723
759.290000 0.029145
760.040000 0.028571
760.790000 0.027758
761.530000 0.027206
762.280000 0.027902
763.030000 0.027327
763.780000 0.027220
764.520000 0.027511
765.270000 0.027469
766.020000 0.027280
766.760000 0.026412
767.510000 0.026436
768.260000 0.026056
769.000000 0.026174
769.750000 0.026493
770.500000 0.030927
771.240000 0.030894
771.990000 0.031218
772.730000 0.030858
773.480000 0.029650
774.230000 0.025442
774.970000 0.024484
775.720000 0.024199
776.460000 0.023528
777.210000 0.024023
777.960000 0.023920
778.700000 0.024584
779.450000 0.023995
780.190000 0.024214
780.940000 0.023644
781.680000 0.022936
782.430000 0.022670
783.170000 0.021892
783.920000 0.021474
784.660000 0.021183
785.410000 0.021044
786.150000 0.020682
786.900000 0.022274
787.640000 0.021207
788.390000 0.021865
789.130000 0.021736
789.870000 0.019706
790.620000 0.019161
791.360000 0.022184
792.110000 0.021363
792.850000 0.020636
793.600000 0.022586
794.340000 0.021782
795.080000 0.019786
795.830000 0.019848
796.570000 0.020688
797.310000 0.020489
798.060000 0.021086
798.800000 0.020583
799.540000 0.020915
800.290000 0.020341
801.030000 0.020040
801.770000 0.019442
802.520000 0.018769
803.260000 0.017934
804.000000 0.017448
804.750000 0.017144
805.490000 0.016806
806.230000 0.017253
806.970000 0.017598
807.720000 0.018446
808.460000 0.018805
809.200000 0.018647
809.940000 0.017915
810.690000 0.017556
811.430000 0.017424
812.170000 0.017327
812.910000 0.017886
813.650000 0.015439
814.400000 0.015493
815.140000 0.015502
815.880000 0.015438
816.620000 0.015405
817.360000 0.016219
818.110000 0.015996
818.850000 0.015866
819.590000 0.015616
820.330000 0.015390
821.070000 0.017353
821.810000 0.017424
822.550000 0.017014
823.290000 0.016869
824.030000 0.017185
824.780000 0.017499
825.520000 0.017115
826.260000 0.017126
827.000000 0.017073
827.740000 0.016645
828.480000 0.016448
829.220000 0.014260
829.960000 0.011817
830.700000 0.011786
831.440000 0.011369
832.180000 0.011517
832.920000 0.013975
833.660000 0.016207
834.400000 0.016113
835.140000 0.016661
835.880000 0.016320
836.620000 0.015787
837.360000 0.015765
838.100000 0.016081
838.840000 0.015585
839.580000 0.015583
840.310000 0.015415
841.050000 0.015532
841.790000 0.014811
842.530000 0.014853
843.270000 0.015472
844.010000 0.016996
844.750000 0.016507
845.490000 0.017085
846.230000 0.017995
846.960000 0.017349
847.700000 0.015415
848.440000 0.016705
849.180000 0.016464
849.920000 0.015027
850.660000 0.015342
851.390000 0.016245
852.130000 0.009680
852.870000 0.009384
853.610000 0.010022
854.350000 0.009179
855.080000 0.009006
855.820000 0.013773
856.560000 0.014345
857.300000 0.014231
858.030000 0.014179
858.770000 0.014144
859.510000 0.013214
860.240000 0.012417
860.980000 0.011962
861.720000 0.011921
862.460000 0.012270
863.190000 0.013814
863.930000 0.014454
864.670000 0.014167
865.400000 0.015884
866.140000 0.015321
866.880000 0.015553
867.610000 0.015449
868.350000 0.015901
869.080000 0.017709
869.820000 0.017537
870.560000 0.017712
871.290000 0.017103
872.030000 0.016020
872.760000 0.012318
873.500000 0.012204
874.240000 0.009742
874.970000 0.009470
875.710000 0.010466
876.440000 0.010748
877.180000 0.010805
877.910000 0.012846
878.650000 0.012847
879.380000 0.012077
880.120000 0.010667
880.850000 0.010952
881.590000 0.008950
882.320000 0.009021
883.060000 0.009303
883.790000 0.010319
884.530000 0.009165
885.260000 0.011377
886.000000 0.011309
886.730000 0.011028
887.470000 0.010969
888.200000 0.011925
888.930000 0.014094
889.670000 0.011571
890.400000 0.012080
891.140000 0.012335
891.870000 0.010278
892.600000 0.007760
893.340000 0.009856
894.070000 0.009780
894.800000 0.009888
895.540000 0.012408
896.270000 0.011442
897.010000 0.011958
897.740000 0.011869
898.470000 0.011341
899.200000 0.010991
899.940000 0.011416
900.670000 0.009887
901.400000 0.009672
902.140000 0.009739
902.870000 0.009747
903.600000 0.010420
904.330000 0.011428
905.070000 0.011660
905.800000 0.012047
906.530000 0.011969
907.260000 0.011615
908.000000 0.011931
908.730000 0.012339
909.460000 0.012158
910.190000 0.011797
910.920000 0.011802
911.660000 0.011191
912.390000 0.010348
913.120000 0.009958
913.850000 0.010233
914.580000 0.010120
915.310000 0.011123
916.040000 0.011283
916.780000 0.011505
917.510000 0.011868
918.240000 0.011665
918.970000 0.011140
919.700000 0.010458
920.430000 0.010349
921.160000 0.007203
921.890000 0.007202
922.620000 0.006755
923.350000 0.007372
924.080000 0.007361
924.820000 0.010155
925.550000 0.009944
926.280000 0.009517
927.010000 0.009452
927.740000 0.009118
928.470000 0.009023
929.200000 0.008814
929.930000 0.009477
930.660000 0.009123
931.390000 0.009290
932.120000 0.008313
932.840000 0.008966
933.570000 0.008952
934.300000 0.008497
935.030000 0.007987
935.760000 0.006295
936.490000 0.005304
937.220000 0.004778
937.950000 0.000951
938.680000 0.001166
939.410000 -0.003364
940.140000 -0.003623
940.860000 -0.004072
941.590000 0.000489
942.320000 -0.002185
943.050000 0.004109
943.780000 0.004450
944.510000 0.004171
945.240000 0.004040
945.960000 0.005833
946.690000 0.005564
947.420000 0.004771
948.150000 0.005197
948.880000 0.005797
949.600000 0.006504
950.330000 0.006925
951.060000 0.007642
951.790000 0.007590
952.510000 0.011976
953.240000 0.013068
953.970000 0.013424
954.700000 0.013083
955.420000 0.012935
956.150000 0.007644
956.880000 0.006856
957.600000 0.007317
958.330000 0.007530
959.060000 0.007544
959.780000 0.009973
960.510000 0.010168
961.240000 0.009756
961.960000 0.009971
962.690000 0.009634
963.420000 0.007385
964.140000 0.008292
964.870000 0.007371
965.600000 0.006744
966.320000 0.007403
967.050000 0.008079
967.770000 0.007613
968.500000 0.007677
969.230000 0.008411
969.950000 0.007476
970.680000 0.006532
971.400000 0.005771
972.130000 0.005763
972.850000 0.005198
973.580000 0.006376
974.300000 0.007255
975.030000 0.009928
975.750000 0.011774
976.480000 0.012320
977.200000 0.012654
977.930000 0.014045
978.650000 0.009209
979.380000 -0.003469
980.100000 -0.008094
980.830000 -0.004995
981.550000 -0.003420
982.280000 -0.001080
983.000000 -0.001025
983.720000 0.003699
984.450000 0.005015
985.170000 0.005842
985.900000 0.006305
986.620000 0.006877
987.340000 0.006692
988.070000 0.006498
988.790000 0.006270
989.510000 0.004020
990.240000 0.001080
990.960000 -0.003250
991.680000 -0.003250
