Wavelength	OD
411.440000 0.025147
412.220000 0.035818
413.010000 0.038183
413.790000 0.036575
414.570000 0.037886
415.350000 0.040100
416.130000 0.041422
416.910000 0.041047
417.690000 0.042179
418.470000 0.043314
419.250000 0.042533
420.030000 0.042153
420.810000 0.043990
421.590000 0.047851
422.370000 0.047612
423.160000 0.050713
423.940000 0.064269
424.720000 0.063699
425.500000 0.058069
426.280000 0.058994
427.060000 0.059004
427.840000 0.053591
428.620000 0.055829
429.400000 0.062202
430.170000 0.064605
430.950000 0.067240
431.730000 0.063153
432.510000 0.063964
433.290000 0.065647
434.070000 0.069267
434.850000 0.071851
435.630000 0.078066
436.410000 0.081479
437.190000 0.083596
437.970000 0.085026
438.750000 0.083720
439.520000 0.078402
440.300000 0.080308
441.080000 0.080370
441.860000 0.080859
442.640000 0.086990
443.420000 0.100390
444.200000 0.104312
444.970000 0.110669
445.750000 0.119491
446.530000 0.126556
447.310000 0.127432
448.090000 0.130416
448.860000 0.134311
449.640000 0.141341
450.420000 0.133214
451.200000 0.139983
451.980000 0.144420
452.750000 0.150818
453.530000 0.152459
454.310000 0.170774
455.080000 0.178828
455.860000 0.151151
456.640000 0.157734
457.420000 0.161570
458.190000 0.163356
458.970000 0.161855
459.750000 0.200396
460.520000 0.201408
461.300000 0.191286
462.080000 0.193365
462.850000 0.196692
463.630000 0.198738
464.410000 0.199380
465.180000 0.212003
465.960000 0.208170
466.740000 0.210483
467.510000 0.218022
468.290000 0.224618
469.060000 0.226807
469.840000 0.237926
470.620000 0.245687
471.390000 0.229627
472.170000 0.217587
472.940000 0.221073
473.720000 0.223285
474.490000 0.223865
475.270000 0.241792
476.040000 0.260008
476.820000 0.269019
477.590000 0.270230
478.370000 0.274499
479.140000 0.278209
479.920000 0.278726
480.690000 0.277892
481.470000 0.277284
482.240000 0.274224
483.020000 0.272168
483.790000 0.281605
484.570000 0.284147
485.340000 0.298200
486.120000 0.312777
486.890000 0.330220
487.660000 0.333338
488.440000 0.355013
489.210000 0.367260
489.990000 0.378155
490.760000 0.382295
491.530000 0.389094
492.310000 0.390974
493.080000 0.397797
493.860000 0.394723
494.630000 0.390818
495.400000 0.398305
496.180000 0.393122
496.950000 0.359007
497.720000 0.373459
498.500000 0.387386
499.270000 0.386626
500.040000 0.405308
500.810000 0.458496
501.590000 0.458195
502.360000 0.469403
503.130000 0.495802
503.910000 0.464649
504.680000 0.468503
505.450000 0.481202
506.220000 0.487608
507.000000 0.490940
507.770000 0.530940
508.540000 0.537340
509.310000 0.540852
510.080000 0.540910
510.860000 0.522308
511.630000 0.520558
512.400000 0.523176
513.170000 0.516517
513.940000 0.523166
514.720000 0.552725
515.490000 0.565212
516.260000 0.571525
517.030000 0.579160
517.800000 0.581112
518.570000 0.585945
519.340000 0.601410
520.110000 0.606344
520.890000 0.622056
521.660000 0.632035
522.430000 0.627166
523.200000 0.620113
523.970000 0.625162
524.740000 0.628442
525.510000 0.631007
526.280000 0.646083
527.050000 0.651282
527.820000 0.661301
528.590000 0.646677
529.360000 0.664562
530.130000 0.637083
530.900000 0.643196
531.670000 0.643581
532.440000 0.667007
533.210000 0.656642
533.980000 0.662533
534.750000 0.661571
535.520000 0.663075
536.290000 0.668759
537.060000 0.680969
537.830000 0.703160
538.600000 0.715045
539.370000 0.719379
540.140000 0.708063
540.910000 0.707395
541.670000 0.669511
542.440000 0.667557
543.210000 0.662044
543.980000 0.679010
544.750000 0.682378
545.520000 0.735990
546.290000 0.751496
547.060000 0.756704
547.820000 0.734359
548.590000 0.729714
549.360000 0.692051
550.130000 0.680084
550.900000 0.664075
551.670000 0.675801
552.430000 0.678034
553.200000 0.701008
553.970000 0.712131
554.740000 0.753312
555.500000 0.740555
556.270000 0.746446
557.040000 0.746729
557.810000 0.742543
558.570000 0.717299
559.340000 0.660439
560.110000 0.650955
560.880000 0.668987
561.640000 0.673293
562.410000 0.673105
563.180000 0.750588
563.940000 0.758918
564.710000 0.728278
565.480000 0.733033
566.240000 0.754842
567.010000 0.746587
567.780000 0.760385
568.540000 0.801349
569.310000 0.775652
570.080000 0.780376
570.840000 0.800554
571.610000 0.782761
572.370000 0.749642
573.140000 0.730649
573.910000 0.732697
574.670000 0.733823
575.440000 0.755954
576.200000 0.784712
576.970000 0.838172
577.730000 0.836613
578.500000 0.838578
579.270000 0.838190
580.030000 0.834909
580.800000 0.834095
581.560000 0.828944
582.330000 0.787756
583.090000 0.783557
583.860000 0.792023
584.620000 0.737735
585.390000 0.743314
586.150000 0.787019
586.910000 0.777906
587.680000 0.781174
588.440000 0.848399
589.210000 0.839774
589.970000 0.833958
590.740000 0.835351
591.500000 0.841708
592.270000 0.843257
593.030000 0.845004
593.790000 0.847657
594.560000 0.851313
595.320000 0.853331
596.080000 0.851035
596.850000 0.863801
597.610000 0.865485
598.380000 0.874932
599.140000 0.868294
599.900000 0.871810
600.670000 0.860102
601.430000 0.863195
602.190000 0.867320
602.950000 0.874869
603.720000 0.869103
604.480000 0.880617
605.240000 0.883096
606.010000 0.853913
606.770000 0.829020
607.530000 0.813816
608.290000 0.800378
609.060000 0.794391
609.820000 0.805203
610.580000 0.824640
611.340000 0.819058
612.110000 0.842556
612.870000 0.830527
613.630000 0.834450
614.390000 0.826790
615.150000 0.859182
615.920000 0.841059
616.680000 0.860048
617.440000 0.850074
618.200000 0.859278
618.960000 0.842845
619.720000 0.856083
620.480000 0.850596
621.250000 0.868743
622.010000 0.867273
622.770000 0.868760
623.530000 0.843014
624.290000 0.838505
625.050000 0.836515
625.810000 0.837562
626.570000 0.836659
627.330000 0.842432
628.090000 0.807593
628.850000 0.783256
629.610000 0.770696
630.370000 0.775264
631.140000 0.757266
631.900000 0.778477
632.660000 0.756593
633.420000 0.757838
634.180000 0.744587
634.940000 0.761143
635.700000 0.760296
636.460000 0.797409
637.210000 0.793761
637.970000 0.751615
638.730000 0.755595
639.490000 0.760427
640.250000 0.763286
641.010000 0.772391
641.770000 0.834316
642.530000 0.855750
643.290000 0.874617
644.050000 0.906192
644.810000 0.913039
645.570000 0.918081
646.330000 0.923344
647.080000 0.930004
647.840000 0.920721
648.600000 0.934870
649.360000 0.940513
650.120000 0.941664
650.880000 0.910092
651.630000 0.894665
652.390000 0.869465
653.150000 0.876163
653.910000 0.863824
654.670000 0.881530
655.420000 0.881953
656.180000 0.863826
656.940000 0.824635
657.700000 0.804806
658.460000 0.782399
659.210000 0.761521
659.970000 0.738666
660.730000 0.720464
661.490000 0.687106
662.240000 0.630013
663.000000 0.604354
663.760000 0.585780
664.510000 0.559982
665.270000 0.535584
666.030000 0.529624
666.780000 0.504684
667.540000 0.482214
668.300000 0.460668
669.050000 0.442484
669.810000 0.423955
670.570000 0.405228
671.320000 0.387361
672.080000 0.371357
672.840000 0.357694
673.590000 0.343136
674.350000 0.330107
675.100000 0.316193
675.860000 0.303650
676.620000 0.284281
677.370000 0.269401
678.130000 0.259578
678.880000 0.248492
679.640000 0.239109
680.390000 0.230810
681.150000 0.225361
681.900000 0.213933
682.660000 0.208011
683.410000 0.199685
684.170000 0.194105
684.920000 0.186276
685.680000 0.181119
686.430000 0.174437
687.190000 0.169008
687.940000 0.164367
688.700000 0.159393
689.450000 0.153570
690.210000 0.148650
690.960000 0.143856
691.720000 0.139098
692.470000 0.134054
693.220000 0.129235
693.980000 0.124574
694.730000 0.119405
695.490000 0.114473
696.240000 0.111003
696.990000 0.108066
697.750000 0.104538
698.500000 0.102314
699.250000 0.099814
700.010000 0.096717
700.760000 0.094229
701.510000 0.091757
702.270000 0.088124
703.020000 0.085424
703.770000 0.085496
704.530000 0.083241
705.280000 0.080780
706.030000 0.078862
706.790000 0.076730
707.540000 0.071378
708.290000 0.068891
709.040000 0.066507
709.800000 0.064757
710.550000 0.064206
711.300000 0.062428
712.050000 0.060911
712.800000 0.059520
713.560000 0.057674
714.310000 0.054368
715.060000 0.053643
715.810000 0.052147
716.560000 0.051501
717.320000 0.050979
718.070000 0.050013
718.820000 0.049544
719.570000 0.048677
720.320000 0.047205
721.070000 0.045588
721.830000 0.045262
722.580000 0.043126
723.330000 0.042030
724.080000 0.040647
724.830000 0.040151
725.580000 0.039516
726.330000 0.038629
727.080000 0.037767
727.830000 0.037373
728.580000 0.036998
729.330000 0.036170
730.080000 0.036134
730.830000 0.035852
731.580000 0.035226
732.340000 0.034441
733.090000 0.033706
733.840000 0.033064
734.590000 0.032650
735.340000 0.032476
736.090000 0.031843
736.830000 0.031750
737.580000 0.031293
738.330000 0.030829
739.080000 0.030742
739.830000 0.030187
740.580000 0.029378
741.330000 0.029203
742.080000 0.028340
742.830000 0.027231
743.580000 0.026506
744.330000 0.026212
745.080000 0.025333
745.830000 0.024881
746.570000 0.025188
747.320000 0.025951
748.070000 0.025556
748.820000 0.025260
749.570000 0.025205
750.320000 0.024858
751.070000 0.022014
751.810000 0.021612
752.560000 0.021813
753.310000 0.021571
754.060000 0.021382
754.810000 0.023133
755.550000 0.022998
756.300000 0.022871
757.050000 0.023074
757.800000 0.022800
758.550000 0.021528
759.290000 0.022013
760.040000 0.021554
760.790000 0.021128
761.530000 0.020702
762.280000 0.021707
763.030000 0.020788
763.780000 0.020839
764.520000 0.020792
765.270000 0.020671
766.020000 0.019929
766.760000 0.019752
767.510000 0.019731
768.260000 0.019186
769.000000 0.019166
769.750000 0.019836
770.500000 0.019418
771.240000 0.019307
771.990000 0.019484
772.730000 0.018768
773.480000 0.018580
774.230000 0.018919
774.970000 0.017968
775.720000 0.017686
776.460000 0.017965
777.210000 0.017640
777.960000 0.017486
778.700000 0.018638
779.450000 0.018581
780.190000 0.018267
780.940000 0.018311
781.680000 0.018185
782.430000 0.017397
783.170000 0.017596
783.920000 0.017351
784.660000 0.017059
785.410000 0.017282
786.150000 0.017196
786.900000 0.017760
787.640000 0.017571
788.390000 0.017061
789.130000 0.016395
789.870000 0.014721
790.620000 0.013429
791.360000 0.015661
792.110000 0.015166
792.850000 0.014850
793.600000 0.016112
794.340000 0.015810
795.080000 0.013785
795.830000 0.014296
796.570000 0.015032
797.310000 0.015277
798.060000 0.016061
798.800000 0.016259
799.540000 0.016918
800.290000 0.016269
801.030000 0.015710
801.770000 0.015243
802.520000 0.014239
803.260000 0.013704
804.000000 0.012533
804.750000 0.012625
805.490000 0.012455
806.230000 0.012915
806.970000 0.012782
807.720000 0.014216
808.460000 0.014021
809.200000 0.013890
809.940000 0.013388
810.690000 0.013036
811.430000 0.012660
812.170000 0.012935
812.910000 0.013005
813.650000 0.011028
814.400000 0.011232
815.140000 0.011273
815.880000 0.011187
816.620000 0.011265
817.360000 0.011676
818.110000 0.011350
818.850000 0.011210
819.590000 0.010863
820.330000 0.010366
821.070000 0.012088
821.810000 0.012740
822.550000 0.012750
823.290000 0.012839
824.030000 0.014212
824.780000 0.014634
825.520000 0.014374
826.260000 0.014122
827.000000 0.013482
827.740000 0.012561
828.480000 0.012374
829.220000 0.009891
829.960000 0.009273
830.700000 0.009846
831.440000 0.009476
832.180000 0.009652
832.920000 0.011968
833.660000 0.012515
834.400000 0.011678
835.140000 0.011534
835.880000 0.011012
836.620000 0.010677
837.360000 0.010907
838.100000 0.011458
838.840000 0.011955
839.580000 0.012476
840.310000 0.012410
841.050000 0.012913
841.790000 0.012602
842.530000 0.012202
843.270000 0.012350
844.010000 0.013343
844.750000 0.012839
845.490000 0.013601
846.230000 0.013886
846.960000 0.013408
847.700000 0.012462
848.440000 0.012933
849.180000 0.012946
849.920000 0.012733
850.660000 0.012978
851.390000 0.013008
852.130000 0.006008
852.870000 0.005451
853.610000 0.005179
854.350000 0.004739
855.080000 0.005350
855.820000 0.010933
856.560000 0.010909
857.300000 0.011461
858.030000 0.010981
858.770000 0.009954
859.510000 0.009038
860.240000 0.008197
860.980000 0.007628
861.720000 0.007037
862.460000 0.007426
863.190000 0.009232
863.930000 0.010124
864.670000 0.009873
865.400000 0.011706
866.140000 0.012134
866.880000 0.011872
867.610000 0.011536
868.350000 0.012037
869.080000 0.011944
869.820000 0.011274
870.560000 0.011225
871.290000 0.011689
872.030000 0.010925
872.760000 0.009388
873.500000 0.009210
874.240000 0.007105
874.970000 0.006461
875.710000 0.007022
876.440000 0.007274
877.180000 0.007336
877.910000 0.009499
878.650000 0.009394
879.380000 0.008949
880.120000 0.007344
880.850000 0.008292
881.590000 0.007086
882.320000 0.006830
883.060000 0.006747
883.790000 0.008383
884.530000 0.006783
885.260000 0.007716
886.000000 0.008106
886.730000 0.007821
887.470000 0.007486
888.200000 0.008040
888.930000 0.010624
889.670000 0.008275
890.400000 0.008707
891.140000 0.009238
891.870000 0.007452
892.600000 0.004898
893.340000 0.007083
894.070000 0.007383
894.800000 0.007124
895.540000 0.009410
896.270000 0.008071
897.010000 0.008672
897.740000 0.007814
898.470000 0.007291
899.200000 0.007473
899.940000 0.008786
900.670000 0.007571
901.400000 0.008121
902.140000 0.008142
902.870000 0.007373
903.600000 0.007194
904.330000 0.007915
905.070000 0.007768
905.800000 0.008682
906.530000 0.009261
907.260000 0.009448
908.000000 0.008824
908.730000 0.008803
909.460000 0.008492
910.190000 0.007917
910.920000 0.007972
911.660000 0.008187
912.390000 0.008150
913.120000 0.008254
913.850000 0.007422
914.580000 0.006446
915.310000 0.006611
916.040000 0.006364
916.780000 0.005814
917.510000 0.006893
918.240000 0.007700
918.970000 0.007236
919.700000 0.006763
920.430000 0.006718
921.160000 0.003987
921.890000 0.004142
922.620000 0.004252
923.350000 0.005682
924.080000 0.006462
924.820000 0.008786
925.550000 0.008856
926.280000 0.008368
927.010000 0.007464
927.740000 0.006816
928.470000 0.008343
929.200000 0.008049
929.930000 0.008996
930.660000 0.008633
931.390000 0.009117
932.120000 0.007549
932.840000 0.008161
933.570000 0.007608
934.300000 0.007302
935.030000 0.006719
935.760000 0.004765
936.490000 0.003259
937.220000 0.002821
937.950000 0.002996
938.680000 0.003207
939.410000 0.004820
940.140000 0.005582
940.860000 0.006238
941.590000 0.006127
942.320000 0.002444
943.050000 0.002188
943.780000 0.002105
944.510000 0.002320
945.240000 0.003011
945.960000 0.005420
946.690000 0.005851
947.420000 0.005943
948.150000 0.005410
948.880000 0.005548
949.600000 0.006332
950.330000 0.006855
951.060000 0.006384
951.790000 0.006277
952.510000 0.009975
953.240000 0.010057
953.970000 0.009637
954.700000 0.009325
955.420000 0.009252
956.150000 0.005105
956.880000 0.005165
957.600000 0.005639
958.330000 0.006447
959.060000 0.006378
959.780000 0.008879
960.510000 0.008520
961.240000 0.008193
961.960000 0.008095
962.690000 0.008605
963.420000 0.006043
964.140000 0.006410
964.870000 0.006374
965.600000 0.006558
966.320000 0.006383
967.050000 0.006921
967.770000 0.006554
968.500000 0.006541
969.230000 0.006358
969.950000 0.005369
970.680000 0.004159
971.400000 0.004894
972.130000 0.004521
972.850000 0.007877
973.580000 0.009156
974.300000 0.009853
975.030000 0.011779
975.750000 0.012194
976.480000 0.008498
977.200000 0.008348
977.930000 0.009898
978.650000 0.004132
979.380000 -0.001213
980.100000 -0.005932
980.830000 -0.001453
981.550000 -0.001903
982.280000 -0.001965
983.000000 -0.001865
983.720000 0.002870
984.450000 0.003063
985.170000 0.003981
985.900000 0.004646
986.620000 0.005014
987.340000 0.004806
988.070000 0.005053
988.790000 0.004846
989.510000 0.003862
990.240000 0.002720
990.960000 -0.000494
991.680000 -0.000494
