Archivo,Integrado_OD,Dosis
OD_Radio1_spectra.txt,1.7122663149999957,3.6530987982456065
OD_Radio2_spectra.txt,3.2605066249999926,6.369309868421039
OD_Radio3_spectra.txt,5.894867884999988,10.990996289473664
OD_Radio4_spectra.txt,8.172052439999984,14.986056912280675
OD_Radio5_spectra.txt,9.90633364499998,18.02865551754383
