Wavelength	OD
437.970000 0.052227
438.750000 0.046423
439.520000 0.040978
440.300000 0.043251
441.080000 0.043242
441.860000 0.042020
442.640000 0.049522
443.420000 0.061132
444.200000 0.063564
444.970000 0.067762
445.750000 0.074144
446.530000 0.077354
447.310000 0.077943
448.090000 0.079515
448.860000 0.081568
449.640000 0.085910
450.420000 0.081926
451.200000 0.087049
451.980000 0.088711
452.750000 0.091785
453.530000 0.093120
454.310000 0.103731
455.080000 0.106798
455.860000 0.094065
456.640000 0.098443
457.420000 0.100507
458.190000 0.100970
458.970000 0.100011
459.750000 0.119973
460.520000 0.122013
461.300000 0.116143
462.080000 0.118071
462.850000 0.121403
463.630000 0.122621
464.410000 0.122724
465.180000 0.130230
465.960000 0.130017
466.740000 0.131962
467.510000 0.137101
468.290000 0.140799
469.060000 0.144561
469.840000 0.151798
470.620000 0.155248
471.390000 0.146574
472.170000 0.141264
472.940000 0.143889
473.720000 0.144967
474.490000 0.145900
475.270000 0.156558
476.040000 0.166858
476.820000 0.170260
477.590000 0.171460
478.370000 0.175327
479.140000 0.177682
479.920000 0.179088
480.690000 0.180196
481.470000 0.180347
482.240000 0.179597
483.020000 0.179252
483.790000 0.184377
484.570000 0.187376
485.340000 0.197331
486.120000 0.206534
486.890000 0.217946
487.660000 0.220272
488.440000 0.233513
489.210000 0.240792
489.990000 0.248101
490.760000 0.251514
491.530000 0.258613
492.310000 0.260449
493.080000 0.264396
493.860000 0.266082
494.630000 0.266378
495.400000 0.271266
496.180000 0.271094
496.950000 0.259335
497.720000 0.267111
498.500000 0.276367
499.270000 0.276083
500.040000 0.287972
500.810000 0.314131
501.590000 0.317044
502.360000 0.319522
503.130000 0.336232
503.910000 0.318576
504.680000 0.321183
505.450000 0.329606
506.220000 0.338235
507.000000 0.341570
507.770000 0.367184
508.540000 0.370984
509.310000 0.372680
510.080000 0.374124
510.860000 0.365459
511.630000 0.364717
512.400000 0.369050
513.170000 0.365006
513.940000 0.371878
514.720000 0.392050
515.490000 0.401453
516.260000 0.406912
517.030000 0.417496
517.800000 0.418418
518.570000 0.421090
519.340000 0.430713
520.110000 0.435830
520.890000 0.444812
521.660000 0.452646
522.430000 0.450971
523.200000 0.448930
523.970000 0.453090
524.740000 0.454976
525.510000 0.456156
526.280000 0.465447
527.050000 0.470229
527.820000 0.474187
528.590000 0.460955
529.360000 0.473256
530.130000 0.460651
530.900000 0.464393
531.670000 0.466799
532.440000 0.489246
533.210000 0.485075
533.980000 0.489863
534.750000 0.491573
535.520000 0.495148
536.290000 0.500669
537.060000 0.509289
537.830000 0.523938
538.600000 0.533099
539.370000 0.537936
540.140000 0.532745
540.910000 0.535392
541.670000 0.515822
542.440000 0.516913
543.210000 0.514804
543.980000 0.527047
544.750000 0.530595
545.520000 0.565402
546.290000 0.575319
547.060000 0.579997
547.820000 0.568077
548.590000 0.566725
549.360000 0.545405
550.130000 0.539909
550.900000 0.531817
551.670000 0.541690
552.430000 0.545630
553.200000 0.560699
553.970000 0.568921
554.740000 0.597702
555.500000 0.590180
556.270000 0.596744
557.040000 0.600571
557.810000 0.601720
558.570000 0.586908
559.340000 0.555272
