filename,S,sigma_S,dose,sigma_dose
OD_RC6_B.txt,2.087250324192702,0.04376526892929085,1.2155322727864628,0.094855758783283
OD_RC6_C.txt,4.886299417963185,0.05390918391872048,2.450831690138144,0.09767643237459796
OD_RC6_D.txt,17.931690619541914,0.07890131748394742,8.20813126244652,0.12219151152455332
OD_RC6_E.txt,11.89763251466787,0.06568285117408686,5.545131003606366,0.1082933666338082
OD_RC6_F.txt,7.666374905515049,0.024844036478741845,3.6777575192026157,0.0983671521642748
