Archivo,Integrado_OD,Dosis,Error
OD_Radicromic_B_vs_ref.txt,3.0964149999999946,2.0242295316124626,0.08947283173408739
OD_Radicromic_C_vs_ref.txt,7.857069999999987,5.282212651853325,0.09688311295180331
OD_Radicromic_D_vs_ref.txt,11.655939999999982,7.881992374599335,0.1065336370804423
OD_Radicromic_E_vs_ref.txt,15.58053499999998,10.567812763554572,0.11908058748630374
OD_Radicromic_F_vs_ref.txt,24.462149999999973,16.645999851356162,0.15361809607842802
