Archivo,Integrado_OD,Dosis,Error
OD_Radicromic_B_vs_ref_suavizado.txt,3.097968454999994,2.02529264796264,0.08947425580311946
OD_Radicromic_C_vs_ref_suavizado.txt,7.857541079999988,5.282535038308191,0.09688412471031972
OD_Radicromic_D_vs_ref_suavizado.txt,11.655906879999984,7.88196970872648,0.10653354111621541
OD_Radicromic_E_vs_ref_suavizado.txt,15.57873228999998,10.566579068033539,0.11907434133581192
OD_Radicromic_F_vs_ref_suavizado.txt,24.45862040499997,16.643584351612684,0.15360321187000955
