TITLE	
592.0000	46.539
591.0000	45.783
590.0000	44.909
589.0000	44.19
588.0000	43.495
587.0000	42.861
586.0000	42.505
585.0000	42.263
584.0000	42.043
583.0000	41.934
582.0000	42.086
581.0000	42.422
580.0000	42.843
579.0000	43.566
578.0000	43.998
577.0000	44.463
576.0000	45.175
575.0000	45.895
574.0000	46.527
573.0000	47.033
572.0000	47.488
571.0000	47.685
570.0000	48.015
569.0000	48.316
568.0000	48.416
567.0000	48.527
566.0000	48.427
565.0000	48.371
564.0000	48.158
563.0000	48.049
562.0000	48.164
561.0000	48.209
560.0000	48.094
559.0000	48.034
558.0000	48.117
557.0000	48.162
556.0000	48.409
555.0000	48.524
554.0000	48.505
553.0000	48.567
552.0000	48.748
551.0000	48.83
550.0000	49.001
549.0000	49.21
548.0000	49.367
547.0000	49.648
546.0000	49.821
545.0000	49.927
544.0000	50.299
543.0000	50.555
542.0000	50.742
541.0000	51.037
540.0000	51.178
539.0000	51.435
538.0000	51.844
537.0000	52.236
536.0000	52.394
535.0000	52.714
534.0000	53.016
533.0000	53.228
532.0000	53.542
531.0000	53.707
530.0000	53.857
529.0000	54.088
528.0000	54.249
527.0000	54.342
526.0000	54.596
525.0000	54.672
524.0000	54.822
523.0000	54.592
522.0000	54.656
521.0000	54.565
520.0000	54.826
519.0000	54.844
518.0000	54.858
517.0000	54.864
516.0000	54.907
515.0000	54.99
514.0000	55.097
513.0000	55.039
512.0000	55.124
511.0000	55.086
510.0000	54.965
509.0000	54.89
508.0000	54.873
507.0000	54.68
506.0000	54.587
505.0000	54.556
504.0000	54.393
503.0000	54.273
502.0000	54.23
501.0000	54.117
500.0000	53.852
499.0000	53.531
498.0000	53.17
497.0000	52.781
496.0000	52.377
495.0000	51.95
494.0000	51.348
493.0000	50.76
492.0000	50.06
491.0000	49.472
490.0000	48.711
489.0000	47.821
488.0000	47.015
487.0000	46.127
486.0000	45.262
485.0000	44.36
484.0000	43.565
483.0000	42.656
482.0000	41.81
481.0000	41.052
480.0000	40.197
479.0000	39.44
478.0000	38.636
477.0000	37.868
476.0000	37.081
475.0000	36.342
474.0000	35.7
473.0000	34.967
472.0000	34.418
471.0000	33.867
470.0000	33.299
469.0000	32.856
468.0000	32.385
467.0000	32.009
466.0000	31.584
465.0000	31.294
464.0000	31.042
463.0000	30.753
462.0000	30.662
461.0000	30.388
460.0000	30.208
459.0000	29.999
458.0000	29.899
457.0000	29.719
456.0000	29.501
455.0000	29.287
454.0000	29.098
453.0000	28.927
452.0000	28.822
451.0000	28.631
450.0000	28.376
449.0000	28.177
448.0000	27.953
447.0000	27.707
446.0000	27.402
445.0000	27.173
444.0000	26.908
443.0000	26.698
442.0000	26.425
441.0000	26.199
440.0000	25.923
439.0000	25.696
438.0000	25.458
437.0000	25.283
436.0000	25.036
435.0000	24.857
434.0000	24.753
433.0000	24.653
432.0000	24.633
431.0000	24.634
430.0000	24.611
429.0000	24.634
428.0000	24.68
427.0000	24.702
426.0000	24.742
425.0000	24.8
424.0000	24.985
423.0000	25.188
422.0000	25.453
421.0000	25.697
420.0000	25.807
419.0000	25.856
418.0000	25.974
417.0000	26.022
416.0000	26.103
415.0000	26.318
414.0000	26.539
413.0000	26.781
412.0000	26.999
411.0000	27.262
410.0000	27.377
409.0000	27.705
408.0000	28.022
407.0000	28.17
406.0000	28.46
405.0000	28.811
404.0000	29.371
403.0000	29.94
402.0000	30.542
401.0000	31.107
400.0000	31.347
