TITLE	
592.0000	9.09
591.0000	8.575
590.0000	8.145
589.0000	7.74
588.0000	7.369
587.0000	7.077
586.0000	6.884
585.0000	6.802
584.0000	6.754
583.0000	6.764
582.0000	6.884
581.0000	7.094
580.0000	7.385
579.0000	7.734
578.0000	8.107
577.0000	8.469
576.0000	8.899
575.0000	9.336
574.0000	9.747
573.0000	10.1
572.0000	10.432
571.0000	10.707
570.0000	10.968
569.0000	11.174
568.0000	11.293
567.0000	11.416
566.0000	11.485
565.0000	11.567
564.0000	11.616
563.0000	11.748
562.0000	11.865
561.0000	12.041
560.0000	12.275
559.0000	12.531
558.0000	12.858
557.0000	13.137
556.0000	13.493
555.0000	13.804
554.0000	14.132
553.0000	14.427
552.0000	14.734
551.0000	15.039
550.0000	15.238
549.0000	15.529
548.0000	15.806
547.0000	16.049
546.0000	16.288
545.0000	16.535
544.0000	16.799
543.0000	17.065
542.0000	17.42
541.0000	17.733
540.0000	18.112
539.0000	18.562
538.0000	19.009
537.0000	19.518
536.0000	20.023
535.0000	20.471
534.0000	20.91
533.0000	21.355
532.0000	21.682
531.0000	21.93
530.0000	22.173
529.0000	22.344
528.0000	22.475
527.0000	22.597
526.0000	22.676
525.0000	22.774
524.0000	22.986
523.0000	23.252
522.0000	23.516
521.0000	23.891
520.0000	24.132
519.0000	24.153
518.0000	24.323
517.0000	24.523
516.0000	24.78
515.0000	25.145
514.0000	25.522
513.0000	25.868
512.0000	26.258
511.0000	26.692
510.0000	26.912
509.0000	27.187
508.0000	27.596
507.0000	27.814
506.0000	28.065
505.0000	28.354
504.0000	28.624
503.0000	28.858
502.0000	29.154
501.0000	29.37
500.0000	29.503
499.0000	29.689
498.0000	29.871
497.0000	30.035
496.0000	30.041
495.0000	30.012
494.0000	29.929
493.0000	29.908
492.0000	29.798
491.0000	29.631
490.0000	29.446
489.0000	29.037
488.0000	28.808
487.0000	28.463
486.0000	28.055
485.0000	27.628
484.0000	27.198
483.0000	26.853
482.0000	26.354
481.0000	26.014
480.0000	25.608
479.0000	25.242
478.0000	24.866
477.0000	24.504
476.0000	24.143
475.0000	23.741
474.0000	23.47
473.0000	23.071
472.0000	22.79
471.0000	22.529
470.0000	22.311
469.0000	22.101
468.0000	21.911
467.0000	21.727
466.0000	21.51
465.0000	21.479
464.0000	21.372
463.0000	21.282
462.0000	21.238
461.0000	21.163
460.0000	21.116
459.0000	21.085
458.0000	21.13
457.0000	21.121
456.0000	21.123
455.0000	21.065
454.0000	21.07
453.0000	21.016
452.0000	20.966
451.0000	20.904
450.0000	20.764
449.0000	20.676
448.0000	20.561
447.0000	20.448
446.0000	20.257
445.0000	20.111
444.0000	19.923
443.0000	19.797
442.0000	19.63
441.0000	19.441
440.0000	19.262
439.0000	19.155
438.0000	19.091
437.0000	19.073
436.0000	19.047
435.0000	18.947
434.0000	18.944
433.0000	18.936
432.0000	18.958
431.0000	18.933
430.0000	18.956
429.0000	18.974
428.0000	19.041
427.0000	19.111
426.0000	19.197
425.0000	19.298
424.0000	19.578
423.0000	19.67
422.0000	19.959
421.0000	20.272
420.0000	20.477
419.0000	20.398
418.0000	20.409
417.0000	20.499
416.0000	20.514
415.0000	20.706
414.0000	21.008
413.0000	21.231
412.0000	21.455
411.0000	21.729
410.0000	22.001
409.0000	22.214
408.0000	22.642
407.0000	22.916
406.0000	23.144
405.0000	23.488
404.0000	23.915
403.0000	24.336
402.0000	24.761
401.0000	25.185
400.0000	25.648
