TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	25/03/18
TIME	17:36:04
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	800.0000
LASTX	400.0000
NPOINTS	401
FIRSTY	0.76710
MAXY	0.77660
MINY	0.00320
XYDATA
800.0000	76.71
799.0000	76.51
798.0000	76.304
797.0000	75.775
796.0000	75.832
795.0000	76.199
794.0000	76.474
793.0000	76.727
792.0000	76.76
791.0000	77.029
790.0000	77.345
789.0000	77.66
788.0000	77.583
787.0000	77.515
786.0000	77.265
785.0000	76.844
784.0000	77.036
783.0000	76.544
782.0000	76.578
781.0000	76.157
780.0000	76.374
779.0000	76.493
778.0000	76.49
777.0000	76.696
776.0000	76.743
775.0000	76.705
774.0000	76.664
773.0000	76.599
772.0000	76.285
771.0000	76.089
770.0000	76.16
769.0000	75.776
768.0000	75.401
767.0000	75.821
766.0000	75.683
765.0000	76.162
764.0000	76.043
763.0000	76.413
762.0000	76.113
761.0000	76.417
760.0000	76.58
759.0000	76.872
758.0000	77.034
757.0000	76.985
756.0000	77.368
755.0000	76.668
754.0000	77.082
753.0000	76.486
752.0000	76.258
751.0000	75.633
750.0000	75.707
749.0000	75.392
748.0000	75.197
747.0000	75.402
746.0000	74.982
745.0000	75.197
744.0000	75.476
743.0000	75.239
742.0000	75.418
741.0000	75.638
740.0000	75.191
739.0000	75.37
738.0000	75.489
737.0000	75.361
736.0000	75.194
735.0000	75.456
734.0000	75.514
733.0000	75.756
732.0000	75.889
731.0000	75.424
730.0000	75.778
729.0000	75.616
728.0000	75.607
727.0000	75.371
726.0000	75.465
725.0000	75.075
724.0000	75.019
723.0000	75.217
722.0000	74.519
721.0000	74.825
720.0000	74.947
719.0000	74.674
718.0000	74.612
717.0000	74.691
716.0000	74.624
715.0000	74.512
714.0000	74.806
713.0000	74.684
712.0000	74.648
711.0000	74.748
710.0000	74.782
709.0000	74.628
708.0000	74.556
707.0000	74.632
706.0000	74.428
705.0000	74.327
704.0000	73.956
703.0000	73.913
702.0000	73.523
701.0000	73.511
700.0000	73.169
699.0000	73.064
698.0000	73.084
697.0000	72.669
696.0000	72.282
695.0000	71.844
694.0000	71.629
693.0000	71.164
692.0000	71.117
691.0000	70.594
690.0000	70.295
689.0000	70.119
688.0000	70.017
687.0000	69.703
686.0000	69.158
685.0000	68.876
684.0000	68.195
683.0000	67.712
682.0000	66.923
681.0000	66.48
680.0000	65.753
679.0000	65.198
678.0000	64.532
677.0000	63.958
676.0000	63.525
675.0000	62.903
674.0000	62.284
673.0000	61.225
672.0000	60.626
671.0000	59.646
670.0000	58.836
669.0000	57.807
668.0000	56.456
667.0000	54.958
666.0000	53.208
665.0000	51.442
664.0000	49.146
663.0000	46.781
662.0000	44.094
661.0000	41.054
660.0000	37.933
659.0000	34.603
658.0000	31.196
657.0000	27.656
656.0000	24.263
655.0000	20.793
654.0000	17.524
653.0000	14.538
652.0000	11.849
651.0000	9.473
650.0000	7.442
649.0000	5.765
648.0000	4.347
647.0000	3.292
646.0000	2.469
645.0000	1.829
644.0000	1.367
643.0000	1.022
642.0000	0.789
641.0000	0.612
640.0000	0.493
639.0000	0.414
638.0000	0.361
637.0000	0.328
636.0000	0.32
635.0000	0.33
634.0000	0.341
633.0000	0.377
632.0000	0.433
631.0000	0.498
630.0000	0.595
629.0000	0.71
628.0000	0.835
627.0000	0.977
626.0000	1.17
625.0000	1.391
624.0000	1.627
623.0000	1.895
622.0000	2.186
621.0000	2.5
620.0000	2.845
619.0000	3.206
618.0000	3.565
617.0000	3.949
616.0000	4.312
615.0000	4.693
614.0000	5.084
613.0000	5.465
612.0000	5.846
611.0000	6.225
610.0000	6.596
609.0000	6.918
608.0000	7.264
607.0000	7.566
606.0000	7.82
605.0000	8.021
604.0000	8.197
603.0000	8.285
602.0000	8.289
601.0000	8.226
600.0000	8.066
599.0000	7.821
598.0000	7.503
597.0000	7.16
596.0000	6.754
595.0000	6.339
594.0000	5.92
593.0000	5.53
