TITLE	
592.0000	56.439
591.0000	55.964
590.0000	55.429
589.0000	54.896
588.0000	54.454
587.0000	53.956
586.0000	53.738
585.0000	53.528
584.0000	53.261
583.0000	53.142
582.0000	53.093
581.0000	53.279
580.0000	53.502
579.0000	53.887
578.0000	53.987
577.0000	54.219
576.0000	54.626
575.0000	55.091
574.0000	55.457
573.0000	55.609
572.0000	55.698
571.0000	55.679
570.0000	55.906
569.0000	56.05
568.0000	56.038
567.0000	56.019
566.0000	55.959
565.0000	55.81
564.0000	55.592
563.0000	55.451
562.0000	55.38
561.0000	55.178
560.0000	54.992
559.0000	54.878
558.0000	54.779
557.0000	54.706
556.0000	54.857
555.0000	54.761
554.0000	54.642
553.0000	54.676
552.0000	54.761
551.0000	54.624
550.0000	54.569
549.0000	54.53
548.0000	54.428
547.0000	54.637
546.0000	54.603
545.0000	54.596
544.0000	54.594
543.0000	54.799
542.0000	54.893
541.0000	55.079
540.0000	55.184
539.0000	55.211
538.0000	55.531
537.0000	55.668
536.0000	55.864
535.0000	55.967
534.0000	56.221
533.0000	56.454
532.0000	56.485
531.0000	56.663
530.0000	56.601
529.0000	56.782
528.0000	56.856
527.0000	56.786
526.0000	56.786
525.0000	56.802
524.0000	56.921
523.0000	56.718
522.0000	56.644
521.0000	56.445
520.0000	56.178
519.0000	56.147
518.0000	56.07
517.0000	56.113
516.0000	55.856
515.0000	55.731
514.0000	55.703
513.0000	55.726
512.0000	55.691
511.0000	55.603
510.0000	55.336
509.0000	54.983
508.0000	55.021
507.0000	54.782
506.0000	54.548
505.0000	54.281
504.0000	54.059
503.0000	53.744
502.0000	53.559
501.0000	53.387
500.0000	52.964
499.0000	52.629
498.0000	52.123
497.0000	51.754
496.0000	51.172
495.0000	50.671
494.0000	49.983
493.0000	49.337
492.0000	48.645
491.0000	48.016
490.0000	47.243
489.0000	46.286
488.0000	45.429
487.0000	44.566
486.0000	43.712
485.0000	42.897
484.0000	42.034
483.0000	41.193
482.0000	40.371
481.0000	39.643
480.0000	38.937
479.0000	38.181
478.0000	37.461
477.0000	36.723
476.0000	36.046
475.0000	35.309
474.0000	34.732
473.0000	34.003
472.0000	33.415
471.0000	32.855
470.0000	32.32
469.0000	31.86
468.0000	31.438
467.0000	30.968
466.0000	30.608
465.0000	30.304
464.0000	29.944
463.0000	29.724
462.0000	29.538
461.0000	29.214
460.0000	29.022
459.0000	28.85
458.0000	28.661
457.0000	28.535
456.0000	28.426
455.0000	28.181
454.0000	27.973
453.0000	27.873
452.0000	27.622
451.0000	27.456
450.0000	27.23
449.0000	27.043
448.0000	26.828
447.0000	26.557
446.0000	26.308
445.0000	25.964
444.0000	25.766
443.0000	25.437
442.0000	25.102
441.0000	24.784
440.0000	24.493
439.0000	24.285
438.0000	24.071
437.0000	23.994
436.0000	23.797
435.0000	23.676
434.0000	23.634
433.0000	23.575
432.0000	23.516
431.0000	23.519
430.0000	23.523
429.0000	23.506
428.0000	23.543
427.0000	23.533
426.0000	23.553
425.0000	23.594
424.0000	23.724
423.0000	23.761
422.0000	23.971
421.0000	24.097
420.0000	24.019
419.0000	24.003
418.0000	24.053
417.0000	24.083
416.0000	24.162
415.0000	24.325
414.0000	24.555
413.0000	24.653
412.0000	24.84
411.0000	25.061
410.0000	25.146
409.0000	25.47
408.0000	25.715
407.0000	25.987
406.0000	26.245
405.0000	26.608
404.0000	27.109
403.0000	27.569
402.0000	28.159
401.0000	28.562
400.0000	28.842
