TITLE	
592.0000	13.757
591.0000	13.084
590.0000	12.454
589.0000	11.867
588.0000	11.393
587.0000	10.988
586.0000	10.675
585.0000	10.497
584.0000	10.366
583.0000	10.365
582.0000	10.48
581.0000	10.719
580.0000	10.985
579.0000	11.362
578.0000	11.787
577.0000	12.213
576.0000	12.698
575.0000	13.162
574.0000	13.568
573.0000	13.922
572.0000	14.28
571.0000	14.536
570.0000	14.723
569.0000	14.906
568.0000	14.992
567.0000	15.028
566.0000	15.051
565.0000	15.064
564.0000	15.086
563.0000	15.137
562.0000	15.248
561.0000	15.452
560.0000	15.659
559.0000	15.948
558.0000	16.29
557.0000	16.665
556.0000	17.067
555.0000	17.452
554.0000	17.838
553.0000	18.241
552.0000	18.672
551.0000	19.049
550.0000	19.429
549.0000	19.837
548.0000	20.193
547.0000	20.603
546.0000	20.96
545.0000	21.243
544.0000	21.619
543.0000	22.068
542.0000	22.415
541.0000	22.802
540.0000	23.28
539.0000	23.732
538.0000	24.313
537.0000	24.892
536.0000	25.428
535.0000	25.889
534.0000	26.47
533.0000	26.925
532.0000	27.338
531.0000	27.798
530.0000	28.12
529.0000	28.431
528.0000	28.666
527.0000	28.843
526.0000	28.994
525.0000	29.181
524.0000	29.372
523.0000	29.438
522.0000	29.648
521.0000	29.945
520.0000	30.454
519.0000	30.53
518.0000	30.603
517.0000	30.812
516.0000	31.079
515.0000	31.387
514.0000	31.635
513.0000	31.965
512.0000	32.291
511.0000	32.561
510.0000	32.752
509.0000	32.842
508.0000	33.074
507.0000	33.174
506.0000	33.34
505.0000	33.482
504.0000	33.707
503.0000	33.89
502.0000	34.14
501.0000	34.374
500.0000	34.571
499.0000	34.658
498.0000	34.739
497.0000	34.765
496.0000	34.669
495.0000	34.574
494.0000	34.352
493.0000	34.172
492.0000	33.838
491.0000	33.659
490.0000	33.336
489.0000	32.978
488.0000	32.583
487.0000	32.195
486.0000	31.78
485.0000	31.319
484.0000	30.922
483.0000	30.418
482.0000	29.977
481.0000	29.504
480.0000	29.091
479.0000	28.651
478.0000	28.214
477.0000	27.718
476.0000	27.247
475.0000	26.827
474.0000	26.419
473.0000	26.024
472.0000	25.638
471.0000	25.296
470.0000	24.99
469.0000	24.792
468.0000	24.542
467.0000	24.296
466.0000	24.151
465.0000	24.03
464.0000	23.895
463.0000	23.795
462.0000	23.697
461.0000	23.599
460.0000	23.483
459.0000	23.461
458.0000	23.372
457.0000	23.261
456.0000	23.238
455.0000	23.097
454.0000	23.059
453.0000	22.999
452.0000	22.981
451.0000	22.827
450.0000	22.68
449.0000	22.601
448.0000	22.46
447.0000	22.33
446.0000	22.16
445.0000	21.939
444.0000	21.781
443.0000	21.664
442.0000	21.489
441.0000	21.279
440.0000	21.112
439.0000	20.987
438.0000	20.865
437.0000	20.811
436.0000	20.668
435.0000	20.563
434.0000	20.534
433.0000	20.566
432.0000	20.568
431.0000	20.599
430.0000	20.653
429.0000	20.72
428.0000	20.808
427.0000	20.867
426.0000	21.005
425.0000	21.082
424.0000	21.299
423.0000	21.38
422.0000	21.618
421.0000	21.804
420.0000	21.958
419.0000	21.871
418.0000	21.895
417.0000	21.913
416.0000	22.064
415.0000	22.249
414.0000	22.397
413.0000	22.682
412.0000	22.944
411.0000	23.279
410.0000	23.503
409.0000	23.794
408.0000	24.123
407.0000	24.357
406.0000	24.613
405.0000	24.87
404.0000	25.34
403.0000	25.847
402.0000	26.406
401.0000	26.741
400.0000	27.109
