TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	25/03/18
TIME	17:45:46
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	800.0000
LASTX	400.0000
NPOINTS	401
FIRSTY	0.78796
MAXY	0.78952
MINY	0.00070
XYDATA
800.0000	78.796
799.0000	78.255
798.0000	78.702
797.0000	78.657
796.0000	78.328
795.0000	78.706
794.0000	78.613
793.0000	78.395
792.0000	78.192
791.0000	78.257
790.0000	78.243
789.0000	78.379
788.0000	78.885
787.0000	78.952
786.0000	78.854
785.0000	78.534
784.0000	78.286
783.0000	78.204
782.0000	78.346
781.0000	77.981
780.0000	77.681
779.0000	78.01
778.0000	77.837
777.0000	78.165
776.0000	78.325
775.0000	78.21
774.0000	77.852
773.0000	77.767
772.0000	77.924
771.0000	77.509
770.0000	77.681
769.0000	77.331
768.0000	77.093
767.0000	77.332
766.0000	77.397
765.0000	77.864
764.0000	77.508
763.0000	77.612
762.0000	77.815
761.0000	77.696
760.0000	77.984
759.0000	77.903
758.0000	77.873
757.0000	77.891
756.0000	78.177
755.0000	77.714
754.0000	77.406
753.0000	77.869
752.0000	77.488
751.0000	76.955
750.0000	76.988
749.0000	76.754
748.0000	76.726
747.0000	77.098
746.0000	77.085
745.0000	76.691
744.0000	77.311
743.0000	77.222
742.0000	77.187
741.0000	77.815
740.0000	77.495
739.0000	77.249
738.0000	77.144
737.0000	77.197
736.0000	76.98
735.0000	76.829
734.0000	77.32
733.0000	77.515
732.0000	77.444
731.0000	76.857
730.0000	76.899
729.0000	76.345
728.0000	76.383
727.0000	76.243
726.0000	75.704
725.0000	74.9
724.0000	75.108
723.0000	75.468
722.0000	75.093
721.0000	75.386
720.0000	75.46
719.0000	75.483
718.0000	75.756
717.0000	75.792
716.0000	75.874
715.0000	75.747
714.0000	75.821
713.0000	75.85
712.0000	75.809
711.0000	75.825
710.0000	75.586
709.0000	75.625
708.0000	75.125
707.0000	74.964
706.0000	74.758
705.0000	74.309
704.0000	73.684
703.0000	73.616
702.0000	73.189
701.0000	72.906
700.0000	72.795
699.0000	72.845
698.0000	72.35
697.0000	72.245
696.0000	72.122
695.0000	71.519
694.0000	71.192
693.0000	70.715
692.0000	70.424
691.0000	69.495
690.0000	69.379
689.0000	68.953
688.0000	68.333
687.0000	67.961
686.0000	67.418
685.0000	66.886
684.0000	65.938
683.0000	65.391
682.0000	64.469
681.0000	63.715
680.0000	63.02
679.0000	61.926
678.0000	60.954
677.0000	60.007
676.0000	59.313
675.0000	58.273
674.0000	57.087
673.0000	55.619
672.0000	54.366
671.0000	53.069
670.0000	51.647
669.0000	49.896
668.0000	47.917
667.0000	45.753
666.0000	43.555
665.0000	41.193
664.0000	38.482
663.0000	35.577
662.0000	32.454
661.0000	29.307
660.0000	26.018
659.0000	22.907
658.0000	19.687
657.0000	16.675
656.0000	13.832
655.0000	11.226
654.0000	8.899
653.0000	6.93
652.0000	5.285
651.0000	3.942
650.0000	2.898
649.0000	2.079
648.0000	1.476
647.0000	1.025
646.0000	0.716
645.0000	0.504
644.0000	0.36
643.0000	0.259
642.0000	0.195
641.0000	0.146
640.0000	0.113
639.0000	0.094
638.0000	0.078
637.0000	0.074
636.0000	0.07
635.0000	0.073
634.0000	0.081
633.0000	0.096
632.0000	0.116
631.0000	0.141
630.0000	0.172
629.0000	0.212
628.0000	0.264
627.0000	0.317
626.0000	0.385
625.0000	0.468
624.0000	0.567
623.0000	0.687
622.0000	0.812
621.0000	0.966
620.0000	1.144
619.0000	1.327
618.0000	1.537
617.0000	1.751
616.0000	1.975
615.0000	2.191
614.0000	2.424
613.0000	2.633
612.0000	2.839
611.0000	3.069
610.0000	3.28
609.0000	3.473
608.0000	3.643
607.0000	3.817
606.0000	3.948
605.0000	4.054
604.0000	4.118
603.0000	4.128
602.0000	4.086
601.0000	4.002
600.0000	3.888
599.0000	3.707
598.0000	3.512
597.0000	3.283
596.0000	3.058
595.0000	2.801
594.0000	2.558
593.0000	2.332
