TITLE	
592.0000	3.889
591.0000	3.604
590.0000	3.366
589.0000	3.162
588.0000	2.997
587.0000	2.873
586.0000	2.793
585.0000	2.753
584.0000	2.729
583.0000	2.765
582.0000	2.841
581.0000	2.973
580.0000	3.14
579.0000	3.344
578.0000	3.519
577.0000	3.744
576.0000	3.983
575.0000	4.229
574.0000	4.48
573.0000	4.695
572.0000	4.863
571.0000	5.021
570.0000	5.195
569.0000	5.319
568.0000	5.397
567.0000	5.447
566.0000	5.484
565.0000	5.524
564.0000	5.616
563.0000	5.668
562.0000	5.747
561.0000	5.862
560.0000	5.973
559.0000	6.141
558.0000	6.331
557.0000	6.524
556.0000	6.679
555.0000	6.874
554.0000	7.066
553.0000	7.234
552.0000	7.447
551.0000	7.621
550.0000	7.787
549.0000	7.951
548.0000	8.14
547.0000	8.316
546.0000	8.51
545.0000	8.668
544.0000	8.866
543.0000	9.097
542.0000	9.313
541.0000	9.595
540.0000	9.874
539.0000	10.174
538.0000	10.478
537.0000	10.79
536.0000	11.108
535.0000	11.412
534.0000	11.712
533.0000	11.983
532.0000	12.19
531.0000	12.415
530.0000	12.616
529.0000	12.815
528.0000	12.949
527.0000	13.058
526.0000	13.147
525.0000	13.258
524.0000	13.472
523.0000	13.591
522.0000	13.821
521.0000	14.16
520.0000	14.664
519.0000	14.736
518.0000	14.811
517.0000	14.927
516.0000	15.173
515.0000	15.481
514.0000	15.8
513.0000	16.153
512.0000	16.511
511.0000	16.835
510.0000	17.12
509.0000	17.425
508.0000	17.73
507.0000	17.965
506.0000	18.197
505.0000	18.416
504.0000	18.637
503.0000	18.881
502.0000	19.15
501.0000	19.379
500.0000	19.626
499.0000	19.87
498.0000	20.054
497.0000	20.263
496.0000	20.345
495.0000	20.424
494.0000	20.425
493.0000	20.409
492.0000	20.358
491.0000	20.274
490.0000	20.161
489.0000	19.95
488.0000	19.82
487.0000	19.583
486.0000	19.416
485.0000	19.224
484.0000	18.985
483.0000	18.799
482.0000	18.543
481.0000	18.35
480.0000	18.128
479.0000	17.961
478.0000	17.698
477.0000	17.468
476.0000	17.219
475.0000	16.939
474.0000	16.781
473.0000	16.551
472.0000	16.396
471.0000	16.249
470.0000	16.131
469.0000	16.02
468.0000	15.977
467.0000	15.885
466.0000	15.858
465.0000	15.904
464.0000	15.896
463.0000	15.904
462.0000	15.933
461.0000	15.956
460.0000	16.003
459.0000	16.069
458.0000	16.044
457.0000	16.04
456.0000	16.028
455.0000	16.004
454.0000	16.002
453.0000	15.999
452.0000	15.913
451.0000	15.944
450.0000	15.942
449.0000	15.918
448.0000	15.914
447.0000	15.882
446.0000	15.782
445.0000	15.674
444.0000	15.617
443.0000	15.481
442.0000	15.38
441.0000	15.273
440.0000	15.137
439.0000	15.054
438.0000	15.011
437.0000	14.986
436.0000	14.923
435.0000	14.879
434.0000	14.941
433.0000	14.92
432.0000	14.975
431.0000	15.002
430.0000	15.055
429.0000	15.12
428.0000	15.224
427.0000	15.291
426.0000	15.355
425.0000	15.486
424.0000	15.703
423.0000	15.875
422.0000	16.177
421.0000	16.314
420.0000	16.464
419.0000	16.439
418.0000	16.597
417.0000	16.647
416.0000	16.798
415.0000	16.936
414.0000	17.094
413.0000	17.376
412.0000	17.533
411.0000	17.749
410.0000	17.89
409.0000	18.188
408.0000	18.367
407.0000	18.615
406.0000	18.948
405.0000	19.173
404.0000	19.646
403.0000	20.045
402.0000	20.47
401.0000	20.688
400.0000	21.028
