196.21	-0.082
197.01	-0.292
197.81	-0.138
198.61	-0.137
199.41	-0.091
200.21	-0.099
201.01	-0.118
201.81	-0.097
202.61	-0.345
203.41	-0.391
204.22	-0.471
205.02	-0.442
205.82	-0.492
206.62	-0.094
207.42	-0.066
208.22	-0.021
209.02	0.019
209.82	0.320
210.62	0.062
211.42	0.053
212.22	0.144
213.02	0.110
213.82	-0.259
214.61	-0.055
215.41	-0.059
216.21	-0.111
217.01	-0.061
217.81	-0.095
218.61	-0.184
219.41	-0.142
220.21	-0.195
221.01	-0.196
221.81	-0.150
222.61	-0.187
223.41	-0.308
224.20	-0.268
225.00	-0.254
225.80	-0.234
226.60	-0.090
227.40	-0.075
228.20	-0.065
228.99	-0.091
229.79	0.079
230.59	0.170
231.39	0.124
232.19	0.129
232.98	0.147
233.78	-0.188
234.58	-0.228
235.38	-0.166
236.18	-0.170
236.97	-0.163
237.77	-0.128
238.57	-0.083
239.37	-0.164
240.16	-0.122
240.96	-0.152
241.76	-0.000
242.55	-0.000
243.35	-0.000
244.15	-0.000
244.94	-0.000
245.74	-0.000
246.54	-0.000
247.33	-0.000
248.13	-0.000
248.93	-0.115
249.72	-0.137
250.52	-0.266
251.32	-0.203
252.11	-0.240
252.91	-0.198
253.70	-0.029
254.50	0.108
255.30	-0.013
256.09	-0.040
256.89	-0.050
257.68	-0.201
258.48	-0.124
259.27	-0.016
260.07	-0.000
260.87	-0.000
261.66	-0.000
262.46	-0.000
263.25	-0.000
264.05	-0.021
264.84	0.017
265.64	-0.047
266.43	-0.077
267.23	-0.046
268.02	-0.070
268.81	-0.053
269.61	0.041
270.40	0.025
271.20	0.007
271.99	0.020
272.79	-0.091
273.58	-0.140
274.38	-0.117
275.17	-0.171
275.96	-0.157
276.76	-0.163
277.55	-0.037
278.34	-0.690
279.14	-0.780
279.93	-1.808
280.73	-1.125
281.52	-0.000
282.31	-0.165
283.11	-0.135
283.90	-0.126
284.69	-0.125
285.49	-0.180
286.28	-0.143
287.07	-0.121
287.86	-0.135
288.66	-0.200
289.45	-0.136
290.24	-0.163
291.03	0.259
291.83	0.380
292.62	0.255
293.41	1.166
294.20	-0.000
295.00	-0.266
295.79	-0.260
296.58	-0.205
297.37	-0.251
298.16	-0.277
298.96	-0.325
299.75	-0.173
300.54	-0.193
301.33	-0.196
302.12	-0.173
302.92	-0.183
303.71	-0.278
304.50	-0.226
305.29	-0.168
306.08	-0.212
306.87	-0.082
307.66	-0.068
308.45	0.001
309.24	-0.003
310.04	0.001
310.83	-0.035
311.62	-0.069
312.41	-0.161
313.20	-0.181
313.99	-0.174
314.78	-0.089
315.57	-0.112
316.36	0.993
317.15	0.772
317.94	1.261
318.73	-0.000
319.52	-0.000
320.31	0.457
321.10	0.626
321.89	0.546
322.68	-0.159
323.47	-0.000
324.26	-0.000
325.05	-0.000
325.84	-0.000
326.63	-0.000
327.42	-0.000
328.20	-1.487
328.99	-2.107
329.78	-0.602
330.57	-0.473
331.36	-0.146
332.15	-0.167
332.94	-0.145
333.73	-0.181
334.52	-0.172
335.30	-0.175
336.09	-0.194
336.88	-0.254
337.67	-0.240
338.46	-0.161
339.25	-0.244
340.03	-0.169
340.82	-0.233
341.61	-0.276
342.40	-0.299
343.19	-0.207
343.97	-0.210
344.76	-0.141
345.55	-0.110
346.34	-0.123
347.12	-0.161
347.91	-0.179
348.70	-0.442
349.48	-0.426
350.27	-0.486
351.06	-0.445
351.85	-0.494
352.63	-0.000
353.42	-0.000
354.21	-0.000
354.99	-0.000
355.78	-0.000
356.57	-0.225
357.35	-0.175
358.14	-0.181
358.93	-0.176
359.71	-0.195
360.50	-0.162
361.28	-0.228
362.07	-0.156
362.86	-0.193
363.64	-0.128
364.43	-0.097
365.21	-0.098
366.00	-0.147
366.78	-0.102
367.57	-0.118
368.36	1.226
369.14	1.071
369.93	1.051
370.71	-0.333
371.50	-0.356
372.28	-0.538
373.07	-0.578
373.85	-0.535
374.64	-0.209
375.42	-0.199
376.21	-0.156
376.99	-0.183
377.78	-0.167
378.56	-0.153
379.34	-0.156
380.13	-0.273
380.91	-0.337
381.70	-0.165
382.48	-0.111
383.27	-0.057
384.05	0.021
384.83	0.096
385.62	-0.403
386.40	-0.343
387.18	-1.320
387.97	-0.000
388.75	-0.000
389.54	-0.000
390.32	-0.000
391.10	-0.000
391.89	-0.000
392.67	-0.130
393.45	-0.221
394.23	-0.000
395.02	-0.000
395.80	-0.000
396.58	-0.000
397.37	0.547
398.15	-0.402
398.93	-0.398
399.71	-0.465
400.50	-0.467
401.28	-0.679
402.06	-0.210
402.84	-0.212
403.63	-0.173
404.41	-0.156
405.19	-0.116
405.97	-0.110
406.75	-0.309
407.53	-0.312
408.32	-0.389
409.10	-0.376
409.88	-0.576
410.66	-0.148
411.44	-0.171
412.22	-0.161
413.01	-0.150
413.79	-0.128
414.57	-0.131
415.35	-0.097
416.13	-0.083
416.91	-1.147
417.69	-1.351
418.47	-1.534
419.25	-0.000
420.03	-0.000
420.81	-0.380
421.59	-0.142
422.37	-0.205
423.16	-0.028
423.94	-0.646
424.72	-0.720
425.50	-0.638
426.28	-0.663
427.06	-0.680
427.84	-0.125
428.62	-0.122
429.40	-0.151
430.17	-0.142
430.95	-0.139
431.73	-0.120
432.51	-0.113
433.29	-0.108
434.07	-0.115
434.85	-0.130
435.63	-0.132
436.41	-0.148
437.19	-0.155
437.97	-0.152
438.75	0.260
439.52	0.205
440.30	0.213
441.08	0.186
441.86	0.179
442.64	-0.135
443.42	-0.134
444.20	-0.139
444.97	-0.137
445.75	-0.155
446.53	-0.151
447.31	-0.135
448.09	-0.137
448.86	-0.126
449.64	-0.118
450.42	-0.138
451.20	-0.109
451.98	-0.115
452.75	-0.091
453.53	-0.121
454.31	-0.111
455.08	-0.116
455.86	-0.122
456.64	-0.122
457.42	-0.098
458.19	-0.104
458.97	-0.097
459.75	-0.074
460.52	-0.068
461.30	-0.087
462.08	-0.073
462.85	-0.078
463.63	-0.087
464.41	-0.086
465.18	-0.076
465.96	-0.079
466.74	-0.075
467.51	-0.067
468.29	-0.067
469.06	-0.066
469.84	-0.066
470.62	-0.061
471.39	-0.050
472.17	-0.062
472.94	-0.055
473.72	-0.053
474.49	-0.053
475.27	-0.056
476.04	-0.038
476.82	-0.037
477.59	-0.034
478.37	-0.033
479.14	-0.024
479.92	-0.023
480.69	-0.020
481.47	-0.021
482.24	-0.039
483.02	-0.042
483.79	-0.041
484.57	-0.041
485.34	-0.034
486.12	-0.016
486.89	-0.016
487.66	-0.018
488.44	-0.019
489.21	-0.021
489.99	-0.022
490.76	-0.023
491.53	-0.017
492.31	-0.005
493.08	-0.006
493.86	0.003
494.63	-0.013
495.40	-0.015
496.18	-0.018
496.95	-0.066
497.72	-0.072
498.50	-0.053
499.27	-0.057
500.04	-0.057
500.81	-0.015
501.59	-0.014
502.36	-0.024
503.13	-0.020
503.91	-0.019
504.68	-0.016
505.45	-0.016
506.22	-0.004
507.00	-0.003
507.77	-0.002
508.54	-0.003
509.31	-0.004
510.08	-0.007
510.86	-0.005
511.63	-0.005
512.40	-0.005
513.17	-0.004
513.94	-0.004
514.72	-0.006
515.49	-0.007
516.26	-0.007
517.03	-0.007
517.80	-0.006
518.57	-0.003
519.34	-0.002
520.11	-0.001
520.89	-0.001
521.66	0.003
522.43	0.003
523.20	0.002
523.97	0.001
524.74	0.004
525.51	0.001
526.28	0.002
527.05	0.001
527.82	0.002
528.59	-0.010
529.36	-0.009
530.13	-0.009
530.90	-0.007
531.67	-0.007
532.44	0.004
533.21	0.004
533.98	-0.004
534.75	-0.003
535.52	-0.003
536.29	-0.004
537.06	-0.003
537.83	0.006
538.60	0.005
539.37	0.005
540.14	-0.008
540.91	-0.007
541.67	-0.017
542.44	-0.017
543.21	-0.017
543.98	-0.004
544.75	-0.006
545.52	0.004
546.29	0.003
547.06	0.003
547.82	0.003
548.59	0.006
549.36	0.004
550.13	0.006
550.90	0.006
551.67	0.007
552.43	0.005
553.20	0.011
553.97	0.010
554.74	0.012
555.50	0.012
556.27	0.013
557.04	0.009
557.81	0.010
558.57	0.009
559.34	0.004
560.11	0.005
560.88	0.007
561.64	0.006
562.41	0.007
563.18	0.012
563.94	0.012
564.71	0.017
565.48	0.018
566.24	0.019
567.01	0.020
567.78	0.021
568.54	0.015
569.31	0.015
570.08	0.016
570.84	0.016
571.61	0.015
572.37	0.021
573.14	0.026
573.91	0.026
574.67	0.026
575.44	0.027
576.20	0.020
576.97	0.015
577.73	0.015
578.50	0.015
579.27	0.015
580.03	0.016
580.80	0.017
581.56	0.018
582.33	0.017
583.09	0.018
583.86	0.018
584.62	0.014
585.39	0.013
